bldg_id,building_type,energy_code,hvac_category,vintage,weighted.sqft,orientation,building_shape,building_height,perimeter,wall_area,WWR,electricity_bill_mean..usd,natural_gas_bill..usd,propane_bill..usd
104380,Mercantile,ComStock DOE Ref 1980-2004,Zone-by-Zone,1990 to 1999,120171.9144,"180, North Axis {deg}",missing,6.096,180.7465869,1101.831194,0.07837395,63307,,
104381,Healthcare,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1946 to 1959,153306.5673,Unknown,2,3.048,119.0950622,363.0017495,0.200006889,145066,1615,
104382,Office,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,Before 1946,699376.6743,"90, North Axis {deg}",9,3.9624,150.0751184,594.6576491,0.373115385,146062,,
104384,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,120171.9144,"270, North Axis {deg}",missing,6.096,196.8331856,1199.895099,0.249306809,105355,,
104386,Lodging,ComStock 90.1-2007,Zone-by-Zone,Before 1946,247975.228,Unknown,2,2.7432,200.3005048,549.4643449,0.450077504,215899,9011,
104390,Warehouse and Storage,ComStock 90.1-2004,Residential Style Central Systems,1980 to 1989,121422.1828,"225, North Axis {deg}",3,8.5344,196.0500078,1673.169187,0.025635807,27051,6284,
104398,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,Before 1946,9713.774622,"180, North Axis {deg}",missing,8.5344,32.09318538,273.8960813,0.143790073,5829,,
104399,Office,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1970 to 1979,65445.43665,"270, North Axis {deg}",4,3.048,85.344,260.128512,0.085714286,10517,681,
104402,Warehouse and Storage,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1980 to 1989,485688.7311,"315, North Axis {deg}",missing,8.5344,362.3053816,3092.059049,0.94567356,81884,8213,
104403,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,26178.17466,Unknown,2,3.048,30.20233421,92.05671468,0.132661934,5732,,
104404,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,24284.43655,"270, North Axis {deg}",3,8.5344,71.76254413,612.4502567,0.119825061,9217,1255,
104405,Education,ComStock 90.1-2004,Small Packaged Unit,1980 to 1989,729707.6419,Unknown,2,3.9624,350.184312,1387.570318,1.149718137,94073,1612,
104409,Office,ComStock 90.1-2007,Zone-by-Zone,1980 to 1989,26178.17466,"90, North Axis {deg}",2,3.048,30.20233421,92.05671468,0.132661934,6664,,
104411,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1980 to 1989,5611.956476,"270, North Axis {deg}",2,5.1816,19.44538713,100.758218,0.655643491,12299,385,
104412,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,120171.9144,"270, North Axis {deg}",missing,6.096,211.8523752,1291.452079,0.013930518,58479,,
104414,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1960 to 1969,242844.3655,"270, North Axis {deg}",11,8.5344,280.9032359,2397.340576,0.016133831,37282,5544,
104416,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,9613.753156,"270, North Axis {deg}",2,6.096,36.05202179,219.7731248,0.117878193,7566,,
104419,Office,ComStock 90.1-2004,Small Packaged Unit,1946 to 1959,26178.17466,"270, North Axis {deg}",5,3.048,63.35149034,193.0953425,0.36,5904,130,
104426,Office,ComStock 90.1-2007,Zone-by-Zone,1990 to 1999,65445.43665,"135, North Axis {deg}",2,3.048,69.00981723,210.3419229,0.091800693,10164,,
104428,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,9713.774622,"180, North Axis {deg}",2,8.5344,33.12617261,282.7120075,0.131339152,3700,625,
104430,Healthcare,ComStock 90.1-2007,Multizone CAV/VAV,1970 to 1979,153306.5673,"135, North Axis {deg}",2,3.048,119.0950622,363.0017495,0.600020667,103772,1700,
104431,Lodging,ComStock 90.1-2007,Zone-by-Zone,1946 to 1959,24797.5228,"270, North Axis {deg}",9,2.7432,88.32219352,242.2854413,0.126797882,22956,880,
104432,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1960 to 1969,140298.9119,"45, North Axis {deg}",2,5.1816,208.6650648,1081.2189,0.644934633,110492,1000,
104434,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1960 to 1969,140298.9119,"270, North Axis {deg}",2,5.1816,197.944878,1025.67118,0.640980642,356039,13988,
104437,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1980 to 1989,140298.9119,"225, North Axis {deg}",3,5.1816,215.2144539,1115.155214,0.374664813,199732,3404,
104438,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1960 to 1969,242844.3655,"135, North Axis {deg}",2,8.5344,248.1539454,2117.845032,0.278940648,46597,5963,
104442,Mercantile,ComStock DOE Ref 1980-2004,Zone-by-Zone,1960 to 1969,240343.8289,"45, North Axis {deg}",1,6.096,266.976981,1627.491676,0.075038306,149353,,
104447,Education,ComStock 90.1-2007,Multizone CAV/VAV,1970 to 1979,729707.6419,"180, North Axis {deg}",1,3.9624,350.184312,1387.570318,0.109496965,100166,,
104448,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1970 to 1979,242844.3655,"45, North Axis {deg}",2,8.5344,248.1539454,2117.845032,0.588874701,85276,11734,
104449,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,2013 to 2018,32736.41277,"90, North Axis {deg}",2,5.1816,77.40324995,401.0726799,0.56259847,62126,330,
104450,Warehouse and Storage,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1946 to 1959,56663.68529,"225, North Axis {deg}",2,8.5344,105.6886587,901.9892888,0.017576018,11725,3741,
104452,Office,ComStock 90.1-2007,Multizone CAV/VAV,1970 to 1979,349688.3371,"45, North Axis {deg}",2,3.9624,140.4967986,556.7045147,0.45372,45628,4900,
104453,Office,ComStock 90.1-2004,Zone-by-Zone,1946 to 1959,152706.0189,"270, North Axis {deg}",3,3.048,134.4925757,409.9333708,0.228951996,30055,,
104456,Healthcare,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,153306.5673,"180, North Axis {deg}",2,3.048,85.3973038,260.290982,0.32208012,73277,4999,
104457,Warehouse and Storage,ComStock 90.1-2004,Multizone CAV/VAV,1960 to 1969,242844.3655,"315, North Axis {deg}",missing,8.5344,258.860802,2209.221628,0.532232668,73610,,
104464,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,1960 to 1969,26178.17466,"90, North Axis {deg}",2,3.048,30.20233421,92.05671468,0.022110322,5454,,
104465,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1980 to 1989,14029.89119,"315, North Axis {deg}",9,5.1816,44.196,229.0059936,1.048275862,22466,385,
104469,Office,ComStock 90.1-2007,Small Packaged Unit,1970 to 1979,65445.43665,"135, North Axis {deg}",2,3.048,75.41467104,229.8639173,0.089099908,13010,,
104473,Mercantile,ComStock 90.1-2007,Small Packaged Unit,Before 1946,120171.9144,"225, North Axis {deg}",2,6.096,180.7465869,1101.831194,0.496368347,95748,,
104474,Lodging,ComStock 90.1-2007,Zone-by-Zone,1980 to 1989,714375.3364,"45, North Axis {deg}",2,3.048,96.60663412,294.4570208,1.523865949,159166,35698,
104475,Office,ComStock 90.1-2007,Zone-by-Zone,1980 to 1989,26178.17466,"135, North Axis {deg}",2,3.048,30.20233421,92.05671468,0.132661934,6665,,
104478,Office,ComStock 90.1-2007,Small Packaged Unit,1946 to 1959,65445.43665,"90, North Axis {deg}",2,3.048,75.41467104,229.8639173,0.267299724,10849,,
104484,Education,ComStock 90.1-2004,Multizone CAV/VAV,1960 to 1969,7614.02397,"225, North Axis {deg}",3,7.9248,48.27161163,382.5428679,0.01156423,15256,,
104487,Education,ComStock 90.1-2007,Small Packaged Unit,1980 to 1989,729707.6419,"225, North Axis {deg}",2,3.9624,438.7586879,1738.537425,0.587058861,129562,1758,
104491,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1960 to 1969,32736.41277,"90, North Axis {deg}",3,5.1816,71.74516148,371.7547287,1.146096563,68244,1075,
104493,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,56663.68529,"225, North Axis {deg}",3,8.5344,130.2956227,1111.994962,0.018033459,17156,2809,
104495,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,121422.1828,"225, North Axis {deg}",2,8.5344,167.4366908,1428.971694,0.097441981,45044,4585,
104496,Lodging,ComStock DOE Ref 1980-2004,Zone-by-Zone,1980 to 1989,57860.88654,"270, North Axis {deg}",2,2.7432,88.48904292,242.7431426,0.01822655,41289,1477,
104497,Office,ComStock 90.1-2007,Residential Style Central Systems,Before 1946,152706.0189,Unknown,1,3.048,124.7089999,380.1130318,0.232792341,19262,1632,
104500,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,Before 1946,24034.38289,"270, North Axis {deg}",2,6.096,38.08444736,232.1627911,0.235247045,21276,,
104501,Food Service,ComStock DOE Ref 1980-2004,Small Packaged Unit,1946 to 1959,22700.57255,"270, North Axis {deg}",2,3.048,30.23776942,92.16472121,0.132506469,38778,6402,
104503,Office,ComStock 90.1-2007,Zone-by-Zone,2000 to 2012,65445.43665,"90, North Axis {deg}",2,3.048,38.08444736,116.0813956,0.039207841,11548,,
104508,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,485688.7311,"270, North Axis {deg}",3,8.5344,434.3471954,3706.892705,0.095027587,143161,15750,
104512,Healthcare,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1960 to 1969,306613.1346,"135, North Axis {deg}",2,3.048,174.3422225,531.3950941,0.579658735,225601,3139,
104513,Office,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,2015986.161,"180, North Axis {deg}",9,3.9624,275.7510593,1092.635998,2.582422338,535990,,
104514,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,Before 1946,26178.17466,Unknown,1,3.048,18.288,55.741824,0.309838668,3878,,
104515,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,1946 to 1959,26178.17466,"45, North Axis {deg}",2,3.048,18.288,55.741824,0.929516003,7684,,
104516,Office,ComStock 90.1-2007,Zone-by-Zone,1970 to 1979,152706.0189,"90, North Axis {deg}",2,3.048,84.38774994,257.2138618,1.089405157,26107,,
104519,Warehouse and Storage,ComStock 90.1-2004,Zone-by-Zone,1970 to 1979,242844.3655,"135, North Axis {deg}",2,8.5344,248.1539454,2117.845032,0.092980216,44983,5202,
104522,Warehouse and Storage,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1970 to 1979,485688.7311,"315, North Axis {deg}",missing,8.5344,408.6198723,3487.325438,0.015685189,103803,3281,
104525,Warehouse and Storage,ComStock DOE Ref 1980-2004,Residential Style Central Systems,2000 to 2012,242844.3655,"135, North Axis {deg}",2,8.5344,207.6304372,1772.001203,0.457397918,42748,6291,
104528,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,2000 to 2012,56663.68529,"45, North Axis {deg}",2,8.5344,105.6886587,901.9892888,0.105456108,16523,34,
104529,Mercantile,ComStock DOE Ref 1980-2004,Zone-by-Zone,1970 to 1979,120171.9144,"90, North Axis {deg}",missing,6.096,196.8331856,1199.895099,0.249306809,73766,,
104532,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1960 to 1969,240343.8289,"315, North Axis {deg}",2,6.096,266.976981,1627.491676,0.225114917,136089,1102,
104534,Office,ComStock 90.1-2004,Small Packaged Unit,1946 to 1959,26178.17466,"135, North Axis {deg}",2,3.048,38.07541296,116.0538587,0.111613948,4421,,939
104537,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1946 to 1959,485688.7311,Unknown,2,8.5344,362.3053816,3092.059049,0.270192446,116263,7745,
104548,Food Service,ComStock 90.1-2004,Small Packaged Unit,2000 to 2012,8531.264242,"90, North Axis {deg}",2,3.048,27.26214078,83.0950051,0.27,8998,6253,
104551,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,1133273.706,"45, North Axis {deg}",2,8.5344,567.9016841,4846.700133,0.014628194,365040,3980,
104553,Office,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1946 to 1959,8726.05822,"315, North Axis {deg}",missing,3.048,22.25944474,67.84678756,0.18,1960,292,
104554,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,1946 to 1959,65445.43665,Unknown,1,3.048,69.00981723,210.3419229,0.275402078,15378,105,
104555,Office,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1970 to 1979,65445.43665,"45, North Axis {deg}",2,3.048,69.00981723,210.3419229,0.015300115,7227,372,
104558,Warehouse and Storage,ComStock 90.1-2004,Multizone CAV/VAV,1980 to 1989,121422.1828,"45, North Axis {deg}",1,8.5344,167.9209819,1433.104828,0.015267371,34623,5317,
104561,Office,ComStock 90.1-2004,Zone-by-Zone,1970 to 1979,65445.43665,"225, North Axis {deg}",2,3.048,75.41467104,229.8639173,0.014849985,10183,,
104562,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1980 to 1989,56080.22674,"270, North Axis {deg}",2,6.096,114.7810487,699.7052728,0.252927642,40427,466,
104563,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,121422.1828,"225, North Axis {deg}",3,8.5344,203.4575977,1736.388522,0.016905638,39782,3202,
104564,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,120171.9144,"225, North Axis {deg}",2,6.096,183.5040632,1118.640769,0.245636935,84237,,
104567,Mercantile,ComStock 90.1-2004,Small Packaged Unit,1970 to 1979,32736.41277,"180, North Axis {deg}",2,5.1816,75.20914543,389.703708,0.022745715,55407,4937,
104568,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,24034.38289,"225, North Axis {deg}",3,6.096,80.61477145,491.4276468,0.294695481,12210,2205,
104570,Lodging,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,123987.614,"270, North Axis {deg}",2,2.7432,132.761008,364.1899971,0.480157604,100948,3647,
104573,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1946 to 1959,56080.22674,"90, North Axis {deg}",2,6.096,116.6647636,711.188399,0.263938679,56585,,
104576,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,2013 to 2018,485688.7311,"180, North Axis {deg}",2,8.5344,362.3053816,3092.059049,0.015010691,132812,11930,
104578,Office,ComStock 90.1-2007,Small Packaged Unit,1946 to 1959,26178.17466,"45, North Axis {deg}",2,3.048,38.07541296,116.0538587,0.018602325,7436,41,
104582,Warehouse and Storage,ComStock 90.1-2004,Multizone CAV/VAV,2000 to 2012,121422.1828,"315, North Axis {deg}",2,8.5344,167.9209819,1433.104828,0.015267371,24517,25,
104583,Warehouse and Storage,ComStock DOE Ref 1980-2004,Zone-by-Zone,2000 to 2012,485688.7311,Unknown,2,8.5344,363.2739639,3100.325317,0.889212374,148034,,
104584,Lodging,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,57860.88654,"315, North Axis {deg}",9,2.7432,84.46287169,231.6985496,0.769640642,42689,5386,
104585,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1970 to 1979,120171.9144,"135, North Axis {deg}",missing,6.096,196.8331856,1199.895099,0.526314375,87982,,
104592,Education,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,1459415.284,"45, North Axis {deg}",2,3.9624,509.5967258,2019.226066,0.319233451,165564,,
104596,Office,ComStock 90.1-2004,Residential Style Central Systems,1946 to 1959,65445.43665,"45, North Axis {deg}",2,3.048,38.08444736,116.0813956,0.039207841,12709,231,
104597,Warehouse and Storage,ComStock 90.1-2007,Zone-by-Zone,1970 to 1979,1133273.706,"180, North Axis {deg}",2,8.5344,569.381218,4859.327067,0.013755756,365709,,
104600,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,Before 1946,26178.17466,"45, North Axis {deg}",2,3.048,18.288,55.741824,0.929516003,7147,,
104601,Mercantile,ComStock 90.1-2007,Zone-by-Zone,1990 to 1999,5611.956476,"45, North Axis {deg}",2,5.1816,18.88776518,97.86884407,0.675,8721,,
104602,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,121422.1828,"270, North Axis {deg}",3,8.5344,178.0001428,1519.124419,0.631977824,38266,,
104605,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,Before 1946,14029.89119,"90, North Axis {deg}",2,5.1816,38.36961775,198.8160114,0.742988133,37621,212,
104606,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1970 to 1979,24034.38289,"180, North Axis {deg}",2,6.096,65.66829434,400.3139223,0.01607866,16441,2936,
104608,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,1970 to 1979,485688.7311,"270, North Axis {deg}",9,8.5344,408.6198723,3487.325438,0.094111133,157696,,
104610,Healthcare,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,71543.06474,"135, North Axis {deg}",3,3.048,67.13972841,204.6418922,0.171375022,57096,1003,
104611,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,120171.9144,"135, North Axis {deg}",2,6.096,183.5040632,1118.640769,0.245636935,69915,4948,
104614,Lodging,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,247975.228,"45, North Axis {deg}",2,2.7432,200.3005048,549.4643449,0.450077504,206057,8045,
104615,Food Service,ComStock DOE Ref 1980-2004,Small Packaged Unit,Before 1946,56751.43138,Unknown,1,3.048,63.75191176,194.315827,0.29811572,66938,4249,
104617,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,70149.45594,"90, North Axis {deg}",2,5.1816,131.9335187,683.6267207,0.107370925,110432,6902,
104619,Office,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,26178.17466,"135, North Axis {deg}",missing,3.048,44.51888947,135.6935751,0.54,6649,,
104620,Lodging,ComStock DOE Ref 1980-2004,Zone-by-Zone,1960 to 1969,123987.614,"315, North Axis {deg}",missing,2.7432,134.1814577,368.0865749,0.335928498,70103,9921,
104622,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,2013 to 2018,120171.9144,"180, North Axis {deg}",1,6.096,180.7465869,1101.831194,0.07837395,68196,7020,
104624,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1946 to 1959,32736.41277,Unknown,2,5.1816,81.43537495,421.9655388,0.356494951,81152,5530,
104627,Mercantile,ComStock 90.1-2007,Small Packaged Unit,Before 1946,140298.9119,"45, North Axis {deg}",2,5.1816,161.4456518,836.5467895,0.394846233,362731,15428,
104628,Mercantile,ComStock 90.1-2007,Small Packaged Unit,2013 to 2018,56080.22674,"270, North Axis {deg}",2,6.096,116.6647636,711.188399,0.557203879,22404,,
104629,Office,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,Before 1946,26178.17466,Unknown,missing,3.048,30.20233421,92.05671468,0.022110322,7509,339,
104630,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,1946 to 1959,65445.43665,"90, North Axis {deg}",2,3.048,24.384,74.322432,1.35,10305,,
104633,Healthcare,ComStock 90.1-2004,Zone-by-Zone,1980 to 1989,306613.1346,"225, North Axis {deg}",2,3.048,156.6799172,477.5603876,0.456085884,83953,3098,
104636,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,1960 to 1969,152706.0189,"135, North Axis {deg}",2,3.048,84.38774994,257.2138618,0.516034022,29737,226,
104637,Mercantile,ComStock 90.1-2004,Multizone CAV/VAV,1970 to 1979,120171.9144,Unknown,1,6.096,180.7465869,1101.831194,0.07837395,59157,8782,
104642,Office,ComStock 90.1-2004,Residential Style Central Systems,1960 to 1969,26178.17466,"225, North Axis {deg}",2,3.048,38.07541296,116.0538587,0.111613948,5658,,195
104650,Lodging,ComStock DOE Ref 1980-2004,Zone-by-Zone,1980 to 1989,357187.6682,"270, North Axis {deg}",9,3.048,84.69236827,258.1423385,1.064449525,76251,15360,
104657,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,2000 to 2012,24034.38289,"225, North Axis {deg}",missing,6.096,72.86244,444.1694342,0.016732901,17294,,
104662,Mercantile,ComStock 90.1-2004,Multizone CAV/VAV,Before 1946,32736.41277,"90, North Axis {deg}",2,5.1816,69.33899995,359.2869622,0.209343227,66696,14690,
104664,Education,ComStock DOE Ref 1980-2004,Zone-by-Zone,1980 to 1989,1459415.284,"225, North Axis {deg}",2,3.9624,637.594716,2526.405303,0.571317682,143549,32992,
104667,Warehouse and Storage,ComStock 90.1-2007,Residential Style Central Systems,1990 to 1999,242844.3655,"135, North Axis {deg}",2,8.5344,258.860802,2209.221628,0.252110211,55409,2786,
104668,Office,ComStock 90.1-2007,Zone-by-Zone,1960 to 1969,26178.17466,"315, North Axis {deg}",10,3.048,83.47291776,254.4254533,0.06,6017,,
104670,Education,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,1142103.596,"135, North Axis {deg}",11,7.9248,460.9703223,3653.09761,0.478223641,213506,,
104672,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1960 to 1969,5611.956476,"90, North Axis {deg}",2,5.1816,21.24873583,110.1024496,0.6,14457,3044,
104673,Healthcare,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1990 to 1999,153306.5673,"90, North Axis {deg}",3,3.048,141.8540853,432.3712519,0.03298218,72313,1620,
104680,Mercantile,ComStock DOE Ref 1980-2004,Zone-by-Zone,1990 to 1999,3204.584385,"225, North Axis {deg}",2,6.096,28.91586692,176.2711248,0.12,4698,,
104683,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1980 to 1989,240343.8289,"45, North Axis {deg}",2,6.096,266.976981,1627.491676,0.225114917,139880,,
